Order_ID,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD02590,C00451,2024-09-29 19:32:21,2024-10-02 19:32:21,First Class,Consumer,West,Technology,Laptops,249.59,2,0.17,3.77
ORD00443,C00072,2024-08-27 22:50:19,2024-08-31 22:50:19,Standard Class,Consumer,South,Furniture,Furnishings,114.74,1,0.335,-27.65
ORD00550,C00198,2025-04-20 11:23:21,2025-04-23 11:23:21,First Class,Consumer,West,Office Supplies,Art,125.51,8,0.017,21.47
ORD00387,C00043,2025-07-08 14:17:52,2025-07-12 14:17:52,Standard Class,Home Office,East,Office Supplies,Storage,198.92,3,0.19,5.74
ORD01285,C00859,2024-03-20 07:50:43,2024-03-23 07:50:43,Standard Class,Corporate,West,Technology,Accessories,185.02,1,0.161,16.46
ORD01815,C00716,2024-10-28 17:20:50,2024-11-02 17:20:50,Standard Class,Consumer,West,Office Supplies,Art,259.32,7,0.163,8.99
ORD03439,C00153,2024-01-11 01:22:45,2024-01-14 01:22:45,Standard Class,Home Office,West,Office Supplies,Appliances,257.69,4,0.015,52.38
ORD01347,C00320,2024-11-26 03:25:06,2024-11-29 03:25:06,First Class,Consumer,North,Furniture,Chairs,1057.18,8,0.325,-287.4
ORD00379,C00106,2024-06-30 06:06:54,2024-07-04 06:06:54,Standard Class,Corporate,West,Technology,Laptops,488.03,4,,4.9
ORD02144,C00726,2024-09-02 03:16:31,2024-09-07 03:16:31,Standard Class,Consumer,West,Technology,Laptops,1039.41,7,0.148,18.1
ORD01626,C00125,2024-11-29 06:42:32,2024-12-02 06:42:32,Standard Class,Consumer,East,Technology,Phones,564.6,5,0.039,122.09
ORD03286,C00619,2024-08-24 07:38:28,2024-08-27 07:38:28,Second Class,Home Office,South,Technology,Phones,421.02,4,0.101,5.62
ORD00137,C00545,2024-10-14 16:08:27,2024-10-15 16:08:27,First Class,Home Office,West,Furniture,Chairs,926.35,4,0.115,14.57
ORD01126,C00713,2025-07-12 06:46:57,2025-07-15 06:46:57,First Class,Consumer,North,Technology,Accessories,353.59,3,0.215,-6.89
ORD02716,C00809,2025-08-14 12:30:02,2025-08-19 12:30:02,Standard Class,Consumer,East,Technology,Phones,637.94,6,0.248,-3.83
ORD00040,C00871,2024-01-05 06:43:24,2024-01-09 06:43:24,Standard Class,Corporate,East,Furniture,Tables,472.73,5,0.138,-9.61
ORD02196,C00314,2024-10-02 19:42:55,2024-10-06 19:42:55,Standard Class,Consumer,North,Technology,Phones,135.9,1,0.102,18.28
ORD02616,C00774,2025-09-10 05:26:48,2025-09-11 05:26:48,First Class,Corporate,East,Technology,Phones,365.71,4,0.121,30.51
ORD00130,C00166,2025-01-22 05:19:46,2025-01-26 05:19:46,Standard Class,Corporate,North,Office Supplies,Storage,240.26,4,0.123,20.79
ORD02195,C00144,2024-05-29 20:30:51,2024-05-30 20:30:51,Same Day,Consumer,East,Office Supplies,Paper,124.18,8,0.065,20.76
ORD03630,C00839,2025-03-09 06:23:35,2025-03-12 06:23:35,First Class,Consumer,West,Furniture,Bookcases,947.46,4,0.083,96.62
ORD02011,C00861,2024-04-15 19:09:15,2024-04-18 19:09:15,Second Class,Consumer,South,Office Supplies,Paper,135.12,5,0.266,-14.95
ORD00673,C00640,2024-01-16 22:29:09,2024-01-18 22:29:09,Second Class,Home Office,East,Technology,Phones,125.26,1,,11.36
ORD03058,C00319,2025-04-06 16:05:46,2025-04-11 16:05:46,Standard Class,Consumer,North,Office Supplies,Appliances,87.24,4,0.219,-2.02
ORD00233,C00395,2025-01-11 01:08:12,2025-01-16 01:08:12,Standard Class,Corporate,West,Furniture,Furnishings,287.72,3,0.085,38.04
ORD03315,C00764,2025-07-06 05:54:23,2025-07-11 05:54:23,Standard Class,Consumer,West,Office Supplies,Paper,57.04,4,0.083,5.28
ORD03718,C00219,2024-09-08 17:26:37,2024-09-12 17:26:37,Standard Class,Corporate,North,Office Supplies,Binders,127.26,8,0.155,8.0
ORD00563,C00495,2025-09-15 15:02:30,2025-09-19 15:02:30,Second Class,Consumer,East,Office Supplies,Appliances,298.23,8,0.116,27.19
ORD01070,C00373,2024-11-03 12:49:40,2024-11-07 12:49:40,Standard Class,Consumer,East,Office Supplies,Art,115.56,3,0.086,13.61
ORD03245,C00167,2025-06-22 18:06:09,2025-06-25 18:06:09,First Class,Corporate,East,Office Supplies,Storage,148.15,5,0.24,0.17
ORD02892,C00547,2024-03-14 05:02:06,2024-03-17 05:02:06,First Class,Corporate,East,Technology,Laptops,1567.18,8,0.052,163.35
ORD02109,C00655,2024-03-11 22:06:27,2024-03-15 22:06:27,Standard Class,Consumer,East,Office Supplies,Paper,124.59,2,0.12,1.09
ORD02627,C00221,2025-07-25 11:00:58,2025-07-29 11:00:58,Standard Class,Consumer,East,Technology,Accessories,711.24,4,0.16,48.4
ORD03397,C00635,2025-08-31 19:26:08,2025-09-03 19:26:08,Standard Class,Home Office,North,Office Supplies,Paper,151.66,5,0.16,11.54
ORD02787,C00871,2025-11-18 22:55:20,2025-11-21 22:55:20,Standard Class,Consumer,South,Office Supplies,Art,25.01,1,0.247,-0.55
ORD02214,C00862,2024-08-24 23:22:57,2024-08-26 23:22:57,Second Class,Consumer,West,Office Supplies,Binders,299.61,4,0.096,24.48
ORD01512,C00867,2024-01-17 06:08:59,2024-01-19 06:08:59,Second Class,Consumer,North,Technology,Accessories,150.95,1,0.118,23.16
ORD03487,C00390,2025-12-16 07:55:39,2025-12-18 07:55:39,Second Class,Consumer,East,Furniture,Furnishings,673.6,3,0.152,-30.83
ORD02231,C00649,2025-03-15 00:03:02,2025-03-19 00:03:02,Standard Class,Corporate,North,Office Supplies,Binders,47.54,1,0.226,-3.57
ORD03246,C00697,2024-06-29 09:34:12,2024-06-30 09:34:12,First Class,Corporate,West,Technology,Phones,979.14,6,0.07,95.21
ORD03339,C00924,2025-07-11 14:32:53,2025-07-13 14:32:53,Second Class,Consumer,East,Technology,Laptops,1232.34,7,0.215,12.78
ORD01271,C00492,2025-10-21 20:15:20,2025-10-23 20:15:20,Same Day,Corporate,South,Office Supplies,Appliances,95.22,3,0.078,5.67
ORD02901,C00801,2024-07-26 21:49:44,2024-07-28 21:49:44,First Class,Consumer,North,Technology,Accessories,108.89,1,0.052,23.27
ORD02509,C00523,2025-07-15 20:35:37,2025-07-19 20:35:37,Second Class,Corporate,South,Furniture,Chairs,869.68,4,0.135,-0.78
ORD00891,C00780,2025-07-28 21:58:25,2025-07-31 21:58:25,Standard Class,Consumer,West,Office Supplies,Storage,66.23,1,0.177,0.85
ORD02215,C00326,2025-01-01 05:30:15,2025-01-03 05:30:15,First Class,Consumer,East,Technology,Phones,476.97,4,0.09,62.69
ORD03722,C00070,2025-04-06 14:51:37,2025-04-11 14:51:37,Standard Class,Corporate,South,Office Supplies,Storage,94.29,5,0.081,5.05
ORD02087,C00343,2024-07-15 17:59:18,2024-07-18 17:59:18,Standard Class,Consumer,East,Technology,Phones,659.37,4,0.077,39.92
ORD02686,C00319,2025-11-09 06:55:45,2025-11-12 06:55:45,Standard Class,Consumer,South,Technology,Laptops,519.24,5,0.118,18.57
ORD00429,C00762,2025-12-18 15:58:43,2025-12-22 15:58:43,Standard Class,Consumer,South,Office Supplies,Art,250.65,5,0.181,4.45
ORD01519,C00657,2025-12-17 03:12:15,2025-12-21 03:12:15,Standard Class,Corporate,South,Technology,Accessories,202.37,2,0.168,7.56
ORD00093,C00603,2025-06-22 02:25:48,2025-06-27 02:25:48,Standard Class,Consumer,North,Furniture,Bookcases,568.62,6,0.248,-95.04
ORD01428,C00180,2024-01-31 21:54:14,2024-02-01 21:54:14,First Class,Corporate,East,Office Supplies,Paper,319.41,6,0.19,16.05
ORD01336,C00652,2024-09-24 12:17:39,2024-09-26 12:17:39,Second Class,Corporate,West,Technology,Laptops,335.87,2,0.092,71.81
ORD00740,C00648,2024-11-20 19:18:34,2024-11-21 19:18:34,First Class,Corporate,West,Furniture,Tables,603.64,4,0.048,79.28
ORD01942,C00884,2025-12-01 16:26:16,2025-12-02 16:26:16,First Class,Consumer,West,Office Supplies,Paper,47.24,3,0.106,4.45
ORD01968,C00253,2025-02-03 07:13:33,2025-02-07 07:13:33,Standard Class,Corporate,South,Technology,Laptops,460.67,4,0.199,13.25
ORD02155,C00655,2025-01-26 09:40:48,2025-01-30 09:40:48,Second Class,Consumer,South,Office Supplies,Binders,138.02,7,0.14,2.46
ORD01552,C00073,2024-04-17 02:56:29,2024-04-20 02:56:29,Second Class,Home Office,East,Furniture,Chairs,1321.62,5,0.109,25.02
ORD02020,C00697,2025-08-02 09:58:57,2025-08-05 09:58:57,Standard Class,Corporate,West,Office Supplies,Art,269.63,8,0.135,20.74
ORD02259,C00772,2024-09-02 11:43:39,2024-09-04 11:43:39,Same Day,Consumer,East,Office Supplies,Paper,303.77,5,0.197,4.48
ORD00569,C00734,2024-03-08 01:35:50,2024-03-10 01:35:50,First Class,Corporate,East,Office Supplies,Storage,67.44,1,0.198,0.15
ORD01878,C00429,2025-12-21 23:34:59,2025-12-24 23:34:59,Standard Class,Consumer,East,Technology,Accessories,780.92,6,0.206,-96.22
ORD03188,C00408,2024-05-18 18:02:33,2024-05-21 18:02:33,First Class,Consumer,West,Technology,Laptops,138.53,1,0.132,21.17
ORD02749,C00033,2024-01-12 20:21:27,2024-01-16 20:21:27,Standard Class,Consumer,West,Office Supplies,Art,197.45,3,0.09,19.36
ORD02808,C00437,2024-02-26 19:42:43,2024-02-27 19:42:43,First Class,Corporate,West,Furniture,Tables,571.12,8,0.226,-82.3
ORD01148,C00683,2024-11-26 07:56:20,2024-11-29 07:56:20,Second Class,Corporate,South,Office Supplies,Storage,409.44,8,0.159,4.5
ORD03367,C00929,2024-03-16 02:52:33,2024-03-19 02:52:33,Standard Class,Home Office,South,Technology,Laptops,258.09,2,0.28,-11.19
ORD01904,C00102,2025-09-07 03:18:32,2025-09-08 03:18:32,First Class,Consumer,East,Office Supplies,Paper,197.89,8,0.247,-26.39
ORD03444,C00532,2025-01-09 02:05:18,2025-01-13 02:05:18,Standard Class,Corporate,South,Technology,Phones,867.71,8,0.135,39.04
ORD00614,C00235,2024-08-24 10:45:00,2024-08-27 10:45:00,Standard Class,Corporate,West,Office Supplies,Storage,261.45,8,0.19,-13.37
ORD03245,C00357,2024-01-03 07:11:06,2024-01-05 07:11:06,Second Class,Corporate,East,Office Supplies,Appliances,365.2,7,0.035,30.95
ORD01156,C00745,2024-12-16 06:04:11,2024-12-19 06:04:11,Second Class,Consumer,South,Technology,Phones,123.93,1,0.083,18.11
ORD02591,C00056,2024-04-20 10:50:49,2024-04-25 10:50:49,Standard Class,Consumer,South,Furniture,Chairs,115.18,1,0.262,-19.44
ORD00068,C00053,2025-12-14 23:21:41,2025-12-17 23:21:41,Second Class,Corporate,East,Office Supplies,Appliances,223.55,5,0.233,-10.26
ORD01716,C00205,2024-07-31 11:52:04,2024-08-03 11:52:04,Standard Class,Consumer,East,Office Supplies,Appliances,36.98,1,0.053,5.38
ORD03040,C00241,2024-12-12 15:50:31,2024-12-17 15:50:31,Standard Class,Consumer,North,Furniture,Chairs,679.22,3,0.1,3.97
ORD02477,C00739,2024-01-14 14:14:40,2024-01-16 14:14:40,Second Class,Consumer,West,Office Supplies,Paper,559.69,8,0.023,103.17
ORD01210,C00259,2024-04-05 13:44:28,2024-04-08 13:44:28,Standard Class,Consumer,South,Furniture,Bookcases,1380.71,8,0.388,-266.32
ORD00966,C00880,2024-05-31 11:09:45,2024-06-04 11:09:45,Standard Class,Consumer,South,Furniture,Furnishings,720.36,3,0.237,-57.59
ORD00899,C00927,2024-02-07 18:09:37,2024-02-08 18:09:37,First Class,Consumer,North,Office Supplies,Art,162.4,5,0.057,22.83
ORD03595,C00745,2025-06-13 23:24:34,2025-06-16 23:24:34,First Class,Corporate,East,Technology,Laptops,593.64,5,0.169,57.38
ORD01177,C00454,2025-11-21 03:41:54,2025-11-25 03:41:54,Second Class,Home Office,East,Technology,Accessories,300.8,3,0.075,48.13
ORD02467,C00756,2025-12-20 07:25:35,2025-12-23 07:25:35,Second Class,Consumer,West,Furniture,Furnishings,446.75,2,0.069,42.87
ORD00046,C00155,2024-07-13 00:58:51,2024-07-16 00:58:51,First Class,Consumer,North,Technology,Accessories,459.8,4,0.101,32.89
ORD02335,C00832,2025-07-29 18:50:06,2025-07-30 18:50:06,First Class,Corporate,West,Furniture,Tables,1217.77,5,0.459,-360.89
ORD02532,C00318,2025-01-02 23:11:58,2025-01-07 23:11:58,Standard Class,Consumer,East,Office Supplies,Art,270.71,7,0.186,2.68
ORD02264,C00423,2024-02-03 11:25:16,2024-02-07 11:25:16,Standard Class,Home Office,South,Office Supplies,Storage,77.74,7,0.203,-3.17
ORD03251,C00853,2024-03-07 05:05:41,2024-03-12 05:05:41,Standard Class,Corporate,North,Office Supplies,Art,43.41,1,0.051,10.08
ORD02666,C00133,2025-02-03 21:13:17,2025-02-06 21:13:17,Standard Class,Consumer,South,Furniture,Furnishings,933.97,6,0.156,-50.09
ORD00822,C00096,2024-11-05 06:26:15,2024-11-08 06:26:15,Standard Class,Consumer,West,Technology,Laptops,704.57,5,0.276,-76.56
ORD02673,C00588,2024-01-07 02:50:45,2024-01-09 02:50:45,Second Class,Consumer,South,Office Supplies,Storage,49.24,1,0.18,-0.72
ORD00923,C00933,2025-11-09 23:26:55,2025-11-12 23:26:55,Second Class,Corporate,South,Furniture,Chairs,1115.74,7,0.125,22.04
ORD00173,C00863,2025-06-17 03:30:09,2025-06-19 03:30:09,First Class,Consumer,East,Technology,Accessories,725.63,5,0.267,-50.8
ORD03625,C00938,2025-01-01 18:16:32,2025-01-04 18:16:32,Standard Class,Home Office,West,Technology,Phones,992.5,6,0.189,47.99
ORD01654,C00423,2025-12-21 12:08:04,2025-12-26 12:08:04,Standard Class,Corporate,East,Furniture,Chairs,761.09,6,0.079,27.09
ORD01685,C00585,2025-12-09 22:17:16,2025-12-13 22:17:16,Standard Class,Home Office,East,Furniture,Furnishings,672.49,3,0.101,11.13
ORD03804,C00776,2025-12-11 23:38:03,2025-12-16 23:38:03,Standard Class,Home Office,North,Technology,Accessories,219.27,2,0.248,-7.79
ORD02370,C00174,2024-07-07 22:48:01,2024-07-11 22:48:01,Standard Class,Consumer,West,Office Supplies,Art,203.06,4,0.113,23.87
ORD02957,C00831,2025-10-05 01:12:33,2025-10-07 01:12:33,Same Day,Consumer,South,Technology,Accessories,691.62,7,0.277,29.85
ORD03420,C00800,2025-01-03 07:37:57,2025-01-08 07:37:57,Standard Class,Corporate,North,Technology,Accessories,578.28,6,0.293,-49.99
ORD00747,C00076,2025-06-14 00:09:50,2025-06-18 00:09:50,Second Class,Consumer,West,Office Supplies,Art,297.83,6,0.134,-2.73
ORD00594,C00457,2025-09-19 10:58:46,2025-09-24 10:58:46,Standard Class,Consumer,North,Technology,Laptops,207.47,2,0.114,19.29
ORD01668,C00406,2024-04-29 05:28:56,2024-05-03 05:28:56,Standard Class,Consumer,North,Office Supplies,Binders,49.39,1,0.015,10.6
ORD00288,C00759,2024-11-23 05:22:52,2024-11-26 05:22:52,First Class,Consumer,East,Technology,Accessories,781.9,6,0.092,90.27
ORD01801,C00431,2024-04-04 02:18:47,2024-04-07 02:18:47,First Class,Home Office,South,Furniture,Tables,542.49,8,0.119,2.32
ORD02121,C00884,2024-07-23 00:37:07,2024-07-27 00:37:07,Standard Class,Consumer,North,Office Supplies,Storage,55.59,3,0.105,1.63
ORD03815,C00411,2024-10-28 20:48:48,2024-10-31 20:48:48,First Class,Corporate,East,Technology,Laptops,572.2,4,0.186,70.36
ORD00661,C00459,2025-09-16 11:55:42,2025-09-19 11:55:42,Standard Class,Home Office,East,Furniture,Chairs,1100.35,8,0.125,-17.13
ORD03711,C00251,2025-09-21 17:54:17,2025-09-23 17:54:17,First Class,Consumer,West,Furniture,Bookcases,298.29,2,0.085,16.38
ORD00945,C00803,2024-10-11 14:51:48,2024-10-16 14:51:48,Standard Class,Corporate,North,Technology,Accessories,409.91,5,0.143,20.7
ORD00301,C00465,2024-08-28 07:29:47,2024-08-31 07:29:47,Standard Class,Consumer,East,Furniture,Furnishings,118.4,1,0.163,-9.13
ORD03301,C00468,2025-01-22 10:16:19,2025-01-26 10:16:19,Second Class,Consumer,West,Technology,Phones,490.35,3,0.103,62.4
ORD01034,C00687,2025-10-27 15:58:31,2025-10-30 15:58:31,First Class,Consumer,North,Technology,Phones,407.15,3,0.253,-3.11
ORD01155,C00727,2025-12-13 20:45:15,2025-12-14 20:45:15,First Class,Consumer,North,Office Supplies,Binders,263.58,6,0.077,35.48
ORD00285,C00645,2024-06-14 12:54:28,2024-06-19 12:54:28,Standard Class,Consumer,North,Technology,Accessories,432.04,3,0.169,
ORD02089,C00155,2024-05-16 03:11:14,2024-05-18 03:11:14,First Class,Consumer,East,Office Supplies,Binders,181.6,4,0.142,-1.91
ORD00758,C00883,2025-05-30 22:41:29,2025-06-03 22:41:29,Standard Class,Consumer,North,Office Supplies,Storage,146.79,3,0.17,-2.73
ORD02370,C00784,2024-08-08 00:32:20,2024-08-11 00:32:20,Standard Class,Consumer,East,Furniture,Chairs,410.65,2,0.16,-11.78
ORD01752,C00698,2024-05-25 19:50:08,2024-05-29 19:50:08,Standard Class,Corporate,West,Technology,Accessories,890.64,7,0.163,20.4
ORD01058,C00526,2024-01-23 16:20:21,2024-01-27 16:20:21,Standard Class,Consumer,North,Technology,Accessories,828.62,6,0.172,46.49
ORD02342,C00717,2024-10-21 08:16:17,2024-10-25 08:16:17,Standard Class,Corporate,East,Office Supplies,Art,132.18,6,0.133,1.45
ORD00602,C00672,2024-10-13 00:59:48,2024-10-16 00:59:48,Second Class,Home Office,North,Technology,Phones,430.55,5,0.155,29.75
ORD03167,C00275,2025-02-15 00:46:51,2025-02-20 00:46:51,Standard Class,Corporate,North,Furniture,Chairs,154.43,2,0.21,-16.86
ORD02700,C00446,2024-05-26 03:12:49,2024-05-28 03:12:49,Second Class,Corporate,East,Office Supplies,Paper,78.72,5,0.082,3.21
ORD00340,C00030,2025-06-05 11:41:34,2025-06-10 11:41:34,Standard Class,Corporate,South,Furniture,Bookcases,635.71,6,0.118,1.04
ORD03878,C00004,2025-05-11 10:12:43,2025-05-14 10:12:43,Second Class,Corporate,West,Office Supplies,Appliances,84.58,4,0.231,1.02
ORD01097,C00487,2024-12-03 12:21:07,2024-12-07 12:21:07,Standard Class,Home Office,East,Technology,Phones,642.35,6,0.192,47.5
ORD03763,C00715,2024-05-12 08:45:07,2024-05-16 08:45:07,Standard Class,Home Office,North,Technology,Phones,350.7,3,0.138,49.28
ORD02379,C00740,2025-01-05 01:52:14,2025-01-07 01:52:14,Second Class,Consumer,South,Office Supplies,Art,55.97,5,0.112,5.58
ORD03589,C00781,2025-05-07 14:43:09,2025-05-09 14:43:09,First Class,Corporate,North,Furniture,Furnishings,463.08,4,0.245,-52.14
ORD01792,C00379,2024-09-29 01:59:03,2024-09-29 01:59:03,Same Day,Corporate,West,Office Supplies,Appliances,465.37,8,0.158,52.15
ORD03003,C00514,2024-07-11 08:05:22,2024-07-16 08:05:22,Standard Class,Consumer,East,Technology,Accessories,272.07,2,0.098,42.3
ORD01202,C00773,2025-01-04 17:59:05,2025-01-07 17:59:05,First Class,Consumer,South,Office Supplies,Binders,38.61,3,0.056,2.02
ORD02710,C00032,2024-09-16 07:24:59,2024-09-18 07:24:59,Second Class,Corporate,East,Technology,Accessories,655.14,6,0.065,79.43
ORD00694,C00589,2024-10-19 08:59:12,2024-10-20 08:59:12,First Class,Corporate,East,Office Supplies,Storage,31.8,1,0.144,1.19
ORD00572,C00372,2024-09-11 16:02:19,2024-09-14 16:02:19,Standard Class,Consumer,West,Technology,Accessories,465.94,5,0.22,28.61
ORD02763,C00316,2024-08-09 12:42:20,2024-08-14 12:42:20,Standard Class,Consumer,North,Office Supplies,Storage,28.14,1,0.177,-0.12
ORD00128,C00542,2025-06-07 05:29:26,2025-06-12 05:29:26,Standard Class,Consumer,North,Office Supplies,Storage,142.21,5,0.132,0.31
ORD00916,C00325,2024-12-01 23:26:30,2024-12-02 23:26:30,First Class,Corporate,North,Furniture,Bookcases,424.01,3,0.124,16.44
ORD01907,C00561,2024-12-06 13:14:32,2024-12-09 13:14:32,Standard Class,Home Office,South,Office Supplies,Binders,95.66,2,0.113,-0.63
ORD02669,C00648,2025-04-21 18:03:47,2025-04-24 18:03:47,Standard Class,Home Office,South,Technology,Phones,522.96,4,0.376,-67.66
ORD02254,C00485,2024-09-20 17:57:24,2024-09-23 17:57:24,Second Class,Consumer,North,Furniture,Chairs,194.25,3,0.12,1.67
ORD03575,C00547,2024-03-14 18:06:56,2024-03-14 18:06:56,Same Day,Consumer,South,Furniture,Tables,69.77,1,0.196,-9.92
ORD02825,C00376,2025-09-14 09:57:00,2025-09-17 09:57:00,Second Class,Corporate,South,Office Supplies,Storage,251.87,5,0.111,31.46
ORD00842,C00064,2024-02-10 15:57:03,2024-02-12 15:57:03,Second Class,Corporate,North,Furniture,Furnishings,930.85,5,0.224,-79.96
ORD02745,C00322,2025-02-21 12:34:29,2025-02-25 12:34:29,Standard Class,Consumer,West,Furniture,Tables,1379.9,6,0.049,31.16
ORD02815,C00525,2024-07-13 01:11:38,2024-07-16 01:11:38,First Class,Consumer,East,Technology,Accessories,1442.24,8,0.242,-8.09
ORD03318,C00344,2024-06-05 02:18:57,2024-06-10 02:18:57,Standard Class,Consumer,South,Office Supplies,Appliances,248.84,6,0.103,-6.38
ORD03123,C00042,2024-01-31 15:04:35,2024-02-03 15:04:35,Standard Class,Corporate,East,Office Supplies,Art,112.87,7,0.202,-0.59
ORD02448,C00485,2025-10-19 01:35:57,2025-10-24 01:35:57,Standard Class,Corporate,South,Office Supplies,Art,231.16,6,0.16,9.16
ORD02469,C00520,2024-11-09 07:40:27,2024-11-14 07:40:27,Standard Class,Consumer,West,Furniture,Tables,580.02,6,0.233,18.26
ORD01775,C00832,2024-09-07 03:13:59,2024-09-11 03:13:59,Second Class,Home Office,East,Office Supplies,Binders,309.63,7,0.263,-22.49
ORD01270,C00881,2025-06-25 02:19:24,2025-06-29 02:19:24,Second Class,Corporate,East,Office Supplies,Appliances,228.05,6,0.065,16.38
ORD03734,C00551,2024-01-29 10:55:07,2024-02-01 10:55:07,Standard Class,Home Office,West,Furniture,Bookcases,380.81,5,0.126,5.94
ORD00936,C00088,2025-02-16 02:55:42,2025-02-21 02:55:42,Standard Class,Consumer,West,Office Supplies,Binders,95.97,6,0.36,-8.52
ORD03276,C00750,2024-12-27 01:23:45,2025-01-01 01:23:45,Standard Class,Consumer,West,Technology,Accessories,1253.99,8,0.213,64.09
ORD03070,C00460,2025-02-08 00:13:44,2025-02-13 00:13:44,Standard Class,Home Office,North,Furniture,Chairs,677.14,4,0.212,-26.18
ORD02404,C00567,2024-03-31 11:23:40,2024-04-03 11:23:40,First Class,Home Office,North,Office Supplies,Appliances,41.14,2,0.068,5.68
ORD01271,C00736,2025-11-26 08:29:08,2025-11-28 08:29:08,Second Class,Home Office,East,Office Supplies,Storage,63.48,4,0.134,3.93
ORD02776,C00604,2024-06-23 01:55:55,2024-06-27 01:55:55,Standard Class,Corporate,South,Office Supplies,Art,31.58,1,0.268,-5.02
ORD03143,C00407,2025-05-10 06:27:07,2025-05-15 06:27:07,Standard Class,Consumer,East,Furniture,Tables,724.98,3,0.226,-114.91
ORD02335,C00803,2025-06-29 09:22:56,2025-06-30 09:22:56,First Class,Consumer,West,Technology,Phones,1481.08,8,0.187,-28.41
ORD03278,C00342,2024-09-08 02:35:45,2024-09-10 02:35:45,First Class,Consumer,South,Office Supplies,Art,39.57,1,0.188,-3.08
